,date,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
374,1970-01-01 00:00:00.000000050,2012-09-30,USD,-8761000,50104000,58865000,58865000,-108460000,37798000.0,61901000.0,99699000,,,,78000.0,,-2150000.0,,7522000.0,-110688000,116000,,-110804000.0,,-108460000,-100938000.0,-110804000,TSLA
375,1970-01-01 00:00:00.000000051,2012-06-30,USD,4762000,26653000,21891000,21891000,-106175000,36083000.0,74854000.0,110937000,,,,84000.0,,765000.0,,4348000.0,-105494000,109000,,-105603000.0,,-106175000,-101827000.0,-105603000,TSLA
376,1970-01-01 00:00:00.000000052,2012-03-31,USD,10210000,30167000,19957000,19957000,-88763000,30582000.0,68391000.0,98973000,,,,65000.0,,-986000.0,,4163000.0,-89814000,59000,,-89873000.0,,-88763000,-84600000.0,-89873000,TSLA
377,1970-01-01 00:00:00.000000053,2011-12-31,USD,7835000,39375000,31540000,31540000,-80927000,27557000.0,61205000.0,88762000,,,,43000.0,,,,4804000.0,-81377000,112000,,0.0,,-80927000,-76123000.0,-81489000,TSLA
378,1970-01-01 00:00:00.000000054,2011-09-30,USD,17224000,57666000,40442000,40442000,-64477000,27618000.0,54083000.0,81701000,,,,80000.0,,-514000.0,,4280000.0,-64991000,87000,,-65078000.0,,-64477000,-60197000.0,-65078000,TSLA
379,1970-01-01 00:00:00.000000055,2011-06-30,USD,18508000,58171000,39663000,39663000,-58739000,24716000.0,52531000.0,77247000,,,,46000.0,,-25000.0,,4318000.0,-58764000,139000,,-58903000.0,,-58739000,-54421000.0,-58903000,TSLA
380,1970-01-01 00:00:00.000000056,2011-03-31,USD,18028000,49030000,31002000,31002000,-47346000,24212000.0,41162000.0,65374000,,,,40000.0,,,,3517000.0,-48791000,150000,,0.0,,-47346000,-43829000.0,-48941000,TSLA
381,1970-01-01 00:00:00.000000057,2010-12-31,USD,11321000,36286000,24965000,24965000,-51645000,25349000.0,37617000.0,62966000,,,,63000.0,,,,2890000.0,-51395000,-37000,,0.0,,-51645000,-48755000.0,-51358000,TSLA
382,1970-01-01 00:00:00.000000058,2010-09-30,USD,9296000,31241000,21945000,21945000,-37834000,20432000.0,26698000.0,47130000,,,,298000.0,,,,3109000.0,-34852000,83000,,0.0,,-37834000,-34725000.0,-34935000,TSLA
383,1970-01-01 00:00:00.000000059,2010-06-30,USD,6261000,28405000,22144000,22144000,-31362000,37623000.0,15416000.0,37623000,,,,464000.0,,,,2483000.0,-38508000,9000,,0.0,,-31362000,-28879000.0,-38517000,TSLA
384,1970-01-01 00:00:00.000000060,2010-03-31,USD,3852000,20812000,16960000,16960000,-25998000,29850000.0,13265000.0,29850000,,,,230000.0,,,,2141000.0,-29401000,118000,,0.0,,-25998000,-23857000.0,-29519000,TSLA
385,1970-01-01 00:00:00.000000061,2009-12-31,USD,1781000,18585000,16804000,16804000,-22925000,24706000.0,8143000.0,24706000,,,,25000.0,,,,1935000.0,-24013000,229000,,0.0,,-22925000,-20990000.0,-24242000,TSLA
386,1970-01-01 00:00:00.000000062,2009-09-30,USD,7699000,45527000,37828000,37828000,-4291000,11990000.0,1257000.0,11990000,,,,18000.0,,,,1948000.0,-4834000,-219000,,0.0,,-4291000,-2343000.0,-4615000,TSLA
387,1970-01-01 00:00:00.000000063,2009-06-30,USD,2101000,26945000,24844000,24844000,-8087000,10188000.0,1941000.0,10188000,,,,1086000.0,,,,1685000.0,-10859000,8000,,0.0,,-8087000,-6402000.0,-10867000,TSLA
388,1970-01-01 00:00:00.000000064,2009-03-31,USD,-2046000,20886000,22932000,22932000,-16594000,14548000.0,7941000.0,14548000,,,,1402000.0,,,,1372000.0,-16008000,8000,,0.0,,-16594000,-15222000.0,-16016000,TSLA
389,1970-01-01 00:00:00.000000065,2008-12-31,USD,-1702000,14162000,15864000,15864000,-23224000,77363000.0,11826000.0,21522000,,,,1099000.0,,,,1294000.0,-25474000,24000,,0.0,,-23224000,-21930000.0,-25498000,TSLA
390,1970-01-01 00:00:00.000000066,2008-09-30,USD,-1702000,14162000,15864000,15864000,-23224000,,11826000.0,21522000,,,,1099000.0,,,,1294000.0,-25474000,24000,,,,-23224000,-21930000.0,-25498000,TSLA
391,1970-01-01 00:00:00.000000067,2008-03-31,USD,-285250,3685500,3970750,3970750,-19626000,5912250.0,13428500.0,-19340750,,,,936750.0,,,,108500.0,-20671250,24250,,,,-19626000,-19517500.0,-20695500,TSLA
392,1970-01-01 00:00:00.000000068,2007-12-31,USD,-285250,3685500,3970750,3970750,-19626000,5912250.0,13428500.0,-19340750,,,,936750.0,,,,108500.0,-20671250,24250,,,,-19626000,-19517500.0,-20695500,TSLA
393,1970-01-01 00:00:00.000000069,2007-03-31,USD,16000,18250,2250,2250,-19983250,4311000.0,15688250.0,-19999250,,,,471500.0,,,,471500.0,-19511750,27500,,,,-19983250,-19511750.0,-19539250,TSLA
394,1970-01-01 00:00:00.000000000,2025-03-31,USD,35926000000,90191000000,54265000000,54265000000,5022000000,9568000000.0,,30904000000,,-1257000000.0,5632000000.0,1257000000.0,,,,3265000000.0,5148000000,476000000,,4672000000.0,,6405000000,9670000000.0,4603000000,BRK-B
395,1970-01-01 00:00:00.000000001,2024-12-31,USD,10063000000,98098000000,88035000000,88035000000,23151000000,3430000000.0,,-13088000000,,-1440000000.0,6375000000.0,1440000000.0,,,,3283000000.0,24025000000,4274000000,,19751000000.0,,25465000000,28748000000.0,19694000000,BRK-B
396,1970-01-01 00:00:00.000000002,2024-09-30,USD,8540000000,92995000000,30323000000,30323000000,-42360000000,9098000000.0,,50900000000,,-1214000000.0,5896000000.0,1214000000.0,,,,3206000000.0,32286000000,6028000000,,26480000000.0,,33722000000,36928000000.0,26251000000,BRK-B
397,1970-01-01 00:00:00.000000003,2024-06-30,USD,55058000000,100510000000,45452000000,45452000000,37885000000,6166000000.0,,17173000000,,-1230000000.0,5249000000.0,1230000000.0,,,,3198000000.0,38137000000,7639000000,,30498000000.0,,39367000000,42565000000.0,30348000000,BRK-B
398,1970-01-01 00:00:00.000000004,2024-03-31,USD,33071000000,88256000000,55185000000,55185000000,15213000000,6464000000.0,,17858000000,,-1316000000.0,4305000000.0,1316000000.0,,,,3168000000.0,15706000000,2874000000,,12832000000.0,,17022000000,20190000000.0,12702000000,BRK-B
399,1970-01-01 00:00:00.000000005,2023-12-31,USD,48115000000,94825000000,46710000000,46710000000,46426000000,4423000000.0,,1689000000,,-1276000000.0,4439000000.0,1276000000.0,,,,3129000000.0,46938000000,9180000000,,37758000000.0,,48214000000,51343000000.0,37574000000,BRK-B
400,1970-01-01 00:00:00.000000006,2023-09-30,USD,32383000000,63432000000,31049000000,31049000000,12557000000,1489000000.0,,49604000000,,-1260000000.0,29516000000.0,1260000000.0,,,,3210000000.0,-16959000000,-4392000000,,-12567000000.0,,9347000000,12557000000.0,-12767000000,BRK-B
401,1970-01-01 00:00:00.000000007,2023-06-30,USD,125564000000,125564000000,73197000000,73197000000,45435000000,1457000000.0,,80129000000,,-1249000000.0,3846000000.0,1249000000.0,,,,3096000000.0,45435000000,9236000000,,36199000000.0,,-21458000000,-18362000000.0,35912000000,BRK-B
402,1970-01-01 00:00:00.000000008,2023-03-31,USD,120151000000,120151000000,30319000000,30319000000,44752000000,1477000000.0,,75399000000,,-1218000000.0,35446000000.0,1218000000.0,,35446000000.0,,3051000000.0,44752000000,8995000000,,35757000000.0,,45717000000,48768000000.0,35504000000,BRK-B
403,1970-01-01 00:00:00.000000009,2022-12-31,USD,36208000000,160527000000,124319000000,124319000000,90110000000,1402000000.0,,70417000000,,-1139000000.0,15278000000.0,1139000000.0,,,,2758000000.0,22211000000,3890000000,,18321000000.0,,23193000000,25951000000.0,18164000000,BRK-B
404,1970-01-01 00:00:00.000000010,2022-09-30,USD,76934000000,76934000000,13465000000,13465000000,9348000000,1418000000.0,,67586000000,,-1092000000.0,13024000000.0,1092000000.0,,-13024000000.0,,2728000000.0,-4117000000,-1529000000,,-2588000000.0,,-3125000000,-397000000.0,-2688000000,BRK-B
405,1970-01-01 00:00:00.000000011,2022-06-30,USD,76180000000,76180000000,66919000000,66919000000,11437000000,1498000000.0,,64743000000,,-1087000000.0,2861000000.0,1087000000.0,,-66688000000.0,,2710000000.0,-55482000000,-12106000000,,-43376000000.0,,-54774000000,-52064000000.0,-43755000000,BRK-B
406,1970-01-01 00:00:00.000000012,2022-03-31,USD,70810000000,70810000000,1978000000,1978000000,8790000000,1232000000.0,,62020000000,,-1034000000.0,1862000000.0,1034000000.0,,-1602000000.0,,2703000000.0,6812000000,1227000000,,5585000000.0,,7721000000,10424000000.0,5460000000,BRK-B
407,1970-01-01 00:00:00.000000013,2021-12-31,USD,33783000000,33783000000,-128173000000,-128173000000,-29589000000,1221000000.0,,63372000000,,-990000000.0,1921000000.0,990000000.0,,40747000000.0,,2705000000.0,48953000000,9055000000,,39898000000.0,,49691000000,52396000000.0,39646000000,BRK-B
408,1970-01-01 00:00:00.000000014,2021-09-30,USD,75504000000,75504000000,33597000000,33597000000,12484000000,1116000000.0,,63020000000,,-1056000000.0,5298000000.0,1056000000.0,,5298000000.0,,2668000000.0,12484000000,1840000000,,10644000000.0,,13240000000,15908000000.0,10344000000,BRK-B
409,1970-01-01 00:00:00.000000015,2021-06-30,USD,96508000000,96508000000,32963000000,32963000000,35721000000,982000000.0,,60787000000,,-1076000000.0,1898000000.0,1076000000.0,,27541000000.0,,2672000000.0,35721000000,7296000000,,28425000000.0,,36466000000,39138000000.0,28094000000,BRK-B
410,1970-01-01 00:00:00.000000016,2021-03-31,USD,70299000000,70299000000,26530000000,26530000000,14528000000,882000000.0,,55771000000,,-1050000000.0,1851000000.0,1050000000.0,,5951000000.0,,2673000000.0,14528000000,2688000000,,11840000000.0,,15449000000,18122000000.0,11711000000,BRK-B
411,1970-01-01 00:00:00.000000017,2020-12-31,USD,62989000000,62989000000,-81430000000,-81430000000,4657000000,915000000.0,,58332000000,,-1057000000.0,1949000000.0,1057000000.0,,,,2904000000.0,45403000000,9273000000,,36130000000.0,,46165000000,49069000000.0,35835000000,BRK-B
412,1970-01-01 00:00:00.000000018,2020-09-30,USD,94606000000,94606000000,29912000000,29912000000,37930000000,854000000.0,,56676000000,,-1000000000.0,1717000000.0,1000000000.0,,,,2583000000.0,37930000000,7517000000,,30413000000.0,,38654000000,41237000000.0,30137000000,BRK-B
413,1970-01-01 00:00:00.000000019,2020-06-30,USD,96925000000,96925000000,55584000000,55584000000,35409000000,749000000.0,,61516000000,,-1002000000.0,2150000000.0,1002000000.0,,-257000000.0,,2524000000.0,35409000000,9002000000,,26407000000.0,,36299000000,38823000000.0,26295000000,BRK-B
414,1970-01-01 00:00:00.000000020,2020-03-31,USD,61265000000,61265000000,29116000000,29116000000,7226000000,1002000000.0,,54039000000,,-1024000000.0,2276000000.0,1024000000.0,,300000000.0,,2585000000.0,-63049000000,-13352000000,,-49697000000.0,,-62074000000,-59489000000.0,-49746000000,BRK-B
415,1970-01-01 00:00:00.000000021,2019-12-31,USD,24072000000,24072000000,-123503000000,-123503000000,-35806000000,973000000.0,,59878000000,,-993000000.0,2345000000.0,993000000.0,,31551000000.0,,2657000000.0,36801000000,7571000000,,29230000000.0,,37723000000,40380000000.0,29159000000,BRK-B
416,1970-01-01 00:00:00.000000022,2019-09-30,USD,75898000000,75898000000,26950000000,26950000000,20489000000,1010000000.0,,55409000000,,-985000000.0,2483000000.0,985000000.0,,11570000000.0,,2534000000.0,20489000000,3832000000,,16657000000.0,,21341000000,23875000000.0,16524000000,BRK-B
417,1970-01-01 00:00:00.000000023,2019-06-30,USD,73646000000,73646000000,27047000000,27047000000,17759000000,1000000000.0,,55887000000,,-992000000.0,2295000000.0,992000000.0,,10172000000.0,,2456000000.0,17759000000,3586000000,,14173000000.0,,18651000000,21107000000.0,14073000000,BRK-B
418,1970-01-01 00:00:00.000000024,2019-03-31,USD,81000000000,81000000000,25767000000,25767000000,27647000000,1020000000.0,,53353000000,,-991000000.0,2117000000.0,991000000.0,,20490000000.0,,2417000000.0,27647000000,5915000000,,21732000000.0,,28567000000,30984000000.0,21661000000,BRK-B
419,1970-01-01 00:00:00.000000025,2018-12-31,USD,50661000000,50661000000,-91093000000,-91093000000,-10266000000,4061000000.0,0.0,60927000000,,,,1244000000.0,,-38719000000.0,,2610000000.0,-32721000000,-7330000000,,-25391000000.0,,-31478000000,-28868000000.0,-25392000000,BRK-B
420,1970-01-01 00:00:00.000000026,2018-09-30,USD,78156000000,78156000000,1273000000,1273000000,23147000000,564000000.0,0.0,55009000000,,,,896000000.0,,15022000000.0,,2395000000.0,23147000000,4440000000,,18707000000.0,,23876000000,26271000000.0,18540000000,BRK-B
421,1970-01-01 00:00:00.000000027,2018-06-30,USD,68562000000,68562000000,35660000000,35660000000,15098000000,4150000000.0,0.0,53464000000,,,,521000000.0,,6689000000.0,,2387000000.0,15098000000,3021000000,,12077000000.0,,15553000000,17940000000.0,12011000000,BRK-B
422,1970-01-01 00:00:00.000000028,2018-03-31,USD,50458000000,50458000000,25415000000,25415000000,-1523000000,4024000000.0,0.0,51981000000,,,,1192000000.0,,-7614000000.0,,2387000000.0,-1523000000,-452000000,,-1071000000.0,,-398000000,1989000000.0,-1138000000,BRK-B
423,1970-01-01 00:00:00.000000029,2017-12-31,USD,58907000000,58907000000,-81482000000,-81482000000,6391000000,4140000000.0,0.0,52516000000,,,,1594000000.0,,,,2353000000.0,6391000000,-26265000000,,45721000000.0,,7880000000,10233000000.0,32551000000,BRK-B
424,1970-01-01 00:00:00.000000030,2017-09-30,USD,60525000000,60525000000,25815000000,25815000000,5630000000,3965000000.0,0.0,54895000000,,,,1233000000.0,,252000000.0,,2296000000.0,5630000000,1427000000,,4203000000.0,,6727000000,9023000000.0,4067000000,BRK-B
425,1970-01-01 00:00:00.000000031,2017-06-30,USD,57518000000,57518000000,48912000000,48912000000,6129000000,7694000000.0,0.0,51389000000,,,,1500000000.0,,309000000.0,,2296000000.0,6129000000,1774000000,,4355000000.0,,7536000000,9832000000.0,4262000000,BRK-B
426,1970-01-01 00:00:00.000000032,2017-03-31,USD,65187000000,65187000000,867000000,867000000,5688000000,442000000.0,0.0,59499000000,,,,1067000000.0,,239000000.0,,2243000000.0,5688000000,1549000000,,4139000000.0,,6676000000,8919000000.0,4060000000,BRK-B
427,1970-01-01 00:00:00.000000033,2016-12-31,USD,57673000000,57673000000,-70177000000,-70177000000,9314000000,438000000.0,,48359000000,,,,554000000.0,,,,2296000000.0,9314000000,2959000000,,6355000000.0,,9799000000,12095000000.0,6286000000,BRK-B
428,1970-01-01 00:00:00.000000034,2016-09-30,USD,59068000000,59068000000,886000000,886000000,10525000000,465000000.0,,48543000000,,,,1043000000.0,,,,2246000000.0,10525000000,3192000000,,7333000000.0,,11433000000,13679000000.0,7198000000,BRK-B
429,1970-01-01 00:00:00.000000035,2016-06-30,USD,54460000000,54460000000,31563000000,31563000000,7372000000,4066000000.0,,47088000000,,,,727000000.0,,,,2234000000.0,7372000000,2290000000,,5082000000.0,,8018000000,10252000000.0,5001000000,BRK-B
430,1970-01-01 00:00:00.000000036,2016-03-31,USD,52403000000,52403000000,22796000000,22796000000,6456000000,3722000000.0,,45947000000,,,,1173000000.0,,,,2125000000.0,6456000000,799000000,,5657000000.0,,7561000000,9686000000.0,5589000000,BRK-B
431,1970-01-01 00:00:00.000000037,2015-12-31,USD,51820000000,51820000000,117594000000,117594000000,7381000000,3546000000.0,,44439000000,,,,808000000.0,,,,1978000000.0,7381000000,1834000000,,,,8120000000,10098000000.0,5478000000,BRK-B
432,1970-01-01 00:00:00.000000038,2015-09-30,USD,58989000000,58989000000,22297000000,22297000000,14072000000,3721000000.0,,44917000000,,,,865000000.0,,,,1989000000.0,14072000000,4545000000,,9527000000.0,,14838000000,16827000000.0,9428000000,BRK-B
433,1970-01-01 00:00:00.000000039,2015-06-30,USD,51368000000,51368000000,42189000000,42189000000,5846000000,6091000000.0,,45522000000,,,,967000000.0,,,,1941000000.0,5846000000,1739000000,,4107000000.0,,6719000000,8660000000.0,4013000000,BRK-B
434,1970-01-01 00:00:00.000000040,2015-03-31,USD,48644000000,48644000000,659000000,659000000,7647000000,365000000.0,,40997000000,,,,875000000.0,,,,1871000000.0,7647000000,2414000000,,5233000000.0,,8453000000,10324000000.0,5164000000,BRK-B
435,1970-01-01 00:00:00.000000041,2014-12-31,USD,48259000000,48259000000,111009000000,111009000000,5841000000,379000000.0,,42418000000,,,,830000000.0,,,,1934000000.0,5841000000,1623000000,,,,6608000000,8542000000.0,4155000000,BRK-B
436,1970-01-01 00:00:00.000000042,2014-09-30,USD,51199000000,51199000000,762000000,762000000,6750000000,344000000.0,,44449000000,,,,817000000.0,,,,1854000000.0,6750000000,2029000000,,4721000000.0,,7463000000,9317000000.0,4617000000,BRK-B
437,1970-01-01 00:00:00.000000043,2014-06-30,USD,49762000000,49762000000,692000000,692000000,8916000000,423000000.0,,40846000000,,,,824000000.0,,,,1810000000.0,8916000000,2458000000,,6458000000.0,,9677000000,11487000000.0,6395000000,BRK-B
438,1970-01-01 00:00:00.000000044,2014-03-31,USD,45453000000,45453000000,589000000,589000000,6598000000,377000000.0,,38855000000,,,,782000000.0,,,,1772000000.0,6598000000,1825000000,,4773000000.0,,7312000000,9084000000.0,4705000000,BRK-B
439,1970-01-01 00:00:00.000000045,2013-12-31,USD,47049000000,47049000000,102210000000,102210000000,7232000000,3228000000.0,,39817000000,,,,718000000.0,,,,2472000000.0,7232000000,2169000000,,,,7877000000,10349000000.0,4990000000,BRK-B
440,1970-01-01 00:00:00.000000046,2013-09-30,USD,46541000000,46541000000,19399000000,19399000000,7378000000,2909000000.0,,39163000000,,,,706000000.0,,,,1354000000.0,7378000000,2225000000,,5153000000.0,,7984000000,9338000000.0,5053000000,BRK-B
441,1970-01-01 00:00:00.000000047,2013-06-30,USD,44693000000,44693000000,19373000000,19373000000,6891000000,2926000000.0,,37802000000,,,,691000000.0,,,,1345000000.0,6891000000,2279000000,,4612000000.0,,7511000000,8856000000.0,4541000000,BRK-B
442,1970-01-01 00:00:00.000000048,2013-03-31,USD,43867000000,43867000000,18284000000,18284000000,7295000000,2854000000.0,,36572000000,,,,686000000.0,,,,1337000000.0,7295000000,2278000000,,,,7856000000,9193000000.0,4892000000,BRK-B
443,1970-01-01 00:00:00.000000049,2012-12-31,USD,44720000000,44720000000,75222000000,75222000000,6754000000,3026000000.0,,37966000000,,,,665000000.0,,,,1332000000.0,6754000000,2093000000,,,,7309000000,8641000000.0,4551000000,BRK-B
444,1970-01-01 00:00:00.000000050,2012-09-30,USD,884000000,41168000000,40284000000,40284000000,5936000000,2573000000.0,,-5052000000,,,,692000000.0,,,,1296000000.0,5936000000,1882000000,,,,6628000000,7924000000.0,3920000000,BRK-B
445,1970-01-01 00:00:00.000000051,2012-06-30,USD,35000000,39614000000,39579000000,39579000000,4615000000,2476000000.0,,-4580000000,,,,696000000.0,,,,1265000000.0,4615000000,1384000000,,,,5311000000,6576000000.0,3108000000,BRK-B
446,1970-01-01 00:00:00.000000052,2012-03-31,USD,89000000,37144000000,37055000000,37055000000,4931000000,2428000000.0,,-4842000000,,,,691000000.0,,,,1253000000.0,4931000000,1565000000,,,,5622000000,6875000000.0,3245000000,BRK-B
447,1970-01-01 00:00:00.000000053,2011-12-31,USD,214000000,38271000000,38057000000,38057000000,4452000000,2408000000.0,,-4238000000,,,,675000000.0,,,,1265000000.0,4452000000,1261000000,,,,5127000000,6392000000.0,3048000000,BRK-B
448,1970-01-01 00:00:00.000000054,2011-09-30,USD,760000000,36190000000,35430000000,35430000000,3363000000,2105000000.0,,-2603000000,,,,669000000.0,,,,1142000000.0,3363000000,953000000,,,,4032000000,5174000000.0,2278000000,BRK-B
449,1970-01-01 00:00:00.000000055,2011-06-30,USD,1149000000,38297000000,37148000000,37148000000,5265000000,4157000000.0,,-4116000000,,,,662000000.0,,,,1141000000.0,5265000000,1725000000,,,,5927000000,7068000000.0,3417000000,BRK-B
450,1970-01-01 00:00:00.000000056,2011-03-31,USD,-809000000,33942000000,34751000000,34751000000,2234000000,2035000000.0,,-3043000000,,,,658000000.0,,,,1135000000.0,2234000000,629000000,,,,2892000000,4027000000.0,1511000000,BRK-B
451,1970-01-01 00:00:00.000000057,2010-12-31,USD,16965000000,35956000000,18991000000,18991000000,6481000000,2054000000.0,,10484000000,,,,660000000.0,,,,1170000000.0,6481000000,2008000000,,,,7141000000,8311000000.0,4377000000,BRK-B
452,1970-01-01 00:00:00.000000058,2010-09-30,USD,442000000,36435000000,35993000000,35993000000,4534000000,1896000000.0,,-4092000000,,,,668000000.0,,,,1094000000.0,4534000000,1415000000,,,,5202000000,6296000000.0,2989000000,BRK-B
453,1970-01-01 00:00:00.000000059,2010-06-30,USD,695000000,33883000000,33188000000,33188000000,2938000000,1915000000.0,,-2243000000,,,,637000000.0,,,,1100000000.0,2938000000,848000000,,,,3575000000,4675000000.0,1968000000,BRK-B
454,1970-01-01 00:00:00.000000060,2010-03-31,USD,-3699000000,31623000000,35322000000,35322000000,5098000000,1839000000.0,,-8797000000,,,,593000000.0,,,,915000000.0,5098000000,1336000000,,,,5691000000,6606000000.0,3633000000,BRK-B
455,1970-01-01 00:00:00.000000061,2009-12-31,USD,-3245000000,29207000000,32452000000,32452000000,4465000000,2066000000.0,,-7710000000,,,,500000000.0,,,,812000000.0,4465000000,1431000000,,,,4965000000,5777000000.0,3056000000,BRK-B
456,1970-01-01 00:00:00.000000062,2009-09-30,USD,-3604000000,28210000000,31814000000,31814000000,4839000000,2015000000.0,,-8443000000,,,,494000000.0,,,,779000000.0,4839000000,1601000000,,,,5333000000,6112000000.0,3238000000,BRK-B
457,1970-01-01 00:00:00.000000063,2009-06-30,USD,-3448000000,27310000000,30758000000,30758000000,4791000000,2073000000.0,,-8239000000,,,,510000000.0,,,,778000000.0,4791000000,1520000000,,,,5301000000,6079000000.0,3295000000,BRK-B
458,1970-01-01 00:00:00.000000064,2009-03-31,USD,-3041000000,27397000000,30438000000,30438000000,-2543000000,2282000000.0,,-498000000,,,,488000000.0,,,,758000000.0,-2543000000,-1014000000,,,,-2055000000,-1297000000.0,-1534000000,BRK-B
459,1970-01-01 00:00:00.000000065,2008-12-31,USD,10830000000,29199000000,18369000000,18369000000,148000000,2282000000.0,,10682000000,,,,480000000.0,,,,6571000000.0,148000000,-167000000,,,,-6141000000,628000000.0,117000000,BRK-B
460,1970-01-01 00:00:00.000000066,2008-09-30,USD,-4434000000,29435000000,33869000000,33869000000,1502000000,1861000000.0,,-5936000000,,,,514000000.0,,,,,1502000000,294000000,,,,1502000000,2016000000.0,1057000000,BRK-B
461,1970-01-01 00:00:00.000000067,2008-06-30,USD,-2530000000,29829000000,32359000000,32359000000,4471000000,2049000000.0,,-7001000000,,,,493000000.0,,,,,4471000000,1443000000,,,,4471000000,4964000000.0,2880000000,BRK-B
462,1970-01-01 00:00:00.000000068,2008-03-31,USD,-1930000000,26816000000,28746000000,28746000000,1453000000,1860000000.0,,-3383000000,,,,476000000.0,,,,,1453000000,408000000,,,,1453000000,1929000000.0,940000000,BRK-B
463,1970-01-01 00:00:00.000000069,2007-12-31,USD,11985000000,28470000000,16485000000,16485000000,4426000000,1964000000.0,,7559000000,,,,497000000.0,,,,10864000000.0,4426000000,1392000000,,,,-6028000000,4923000000.0,2947000000,BRK-B
464,1970-01-01 00:00:00.000000070,2007-09-30,USD,12286000000,29873000000,17587000000,17587000000,6847000000,1732000000.0,,5439000000,,,,481000000.0,,,,,6847000000,2197000000,,,,6847000000,7328000000.0,4553000000,BRK-B
465,1970-01-01 00:00:00.000000071,2007-06-30,USD,10063000000,27024000000,16961000000,16961000000,4816000000,1761000000.0,,5247000000,,,,469000000.0,,,,,4816000000,1617000000,,,,4816000000,5285000000.0,3118000000,BRK-B
466,1970-01-01 00:00:00.000000072,2007-03-31,USD,9322000000,32774000000,23452000000,23452000000,4072000000,1641000000.0,,5250000000,,,,463000000.0,,,,,4072000000,1388000000,,,,4072000000,4535000000.0,2595000000,BRK-B
467,1970-01-01 00:00:00.000000073,2006-12-31,USD,11700000000,26049000000,14349000000,14349000000,5262000000,1554000000.0,,6438000000,,,,453000000.0,,,,10374000000.0,5262000000,1604000000,,,,-4734000000,5715000000.0,3583000000,BRK-B
468,1970-01-01 00:00:00.000000074,2006-09-30,USD,9329000000,25371000000,16042000000,16042000000,4301000000,1560000000.0,,5028000000,,,,463000000.0,,,,,4301000000,1451000000,,,,4301000000,4764000000.0,2772000000,BRK-B
469,1970-01-01 00:00:00.000000075,2006-06-30,USD,8197000000,23893000000,15696000000,15696000000,3602000000,1440000000.0,,4595000000,,,,446000000.0,,,,,3602000000,1208000000,,,,3602000000,4048000000.0,2347000000,BRK-B
470,1970-01-01 00:00:00.000000076,2006-03-31,USD,6162000000,21156000000,14994000000,14994000000,3613000000,1378000000.0,,2549000000,,,,362000000.0,,,,,3613000000,1242000000,,,,3613000000,3975000000.0,2313000000,BRK-B
471,1970-01-01 00:00:00.000000077,2005-12-31,USD,12132000000,25991000000,13859000000,13859000000,7688000000,1506000000.0,,4444000000,,,,169000000.0,,,,,7829000000,2636000000,,,,7688000000,7998000000.0,5130000000,BRK-B
472,1970-01-01 00:00:00.000000078,2005-09-30,USD,1555000000,19104000000,17549000000,17549000000,694000000,1289000000.0,,861000000,,,,193000000.0,,,,,835000000,232000000,,,,2526000000,1028000000.0,586000000,BRK-B
473,1970-01-01 00:00:00.000000079,2005-06-30,USD,4732000000,18629000000,13897000000,13897000000,2054000000,1242000000.0,,2678000000,,,,195000000.0,,,,,2154000000,691000000,,,,222000000,2349000000.0,1449000000,BRK-B
474,1970-01-01 00:00:00.000000080,2005-03-31,USD,4497000000,18170000000,13673000000,13673000000,1832000000,1291000000.0,,2665000000,,,,166000000.0,,,,,1973000000,600000000,,,,1832000000,2139000000.0,1363000000,BRK-B
475,1970-01-01 00:00:00.000000000,2025-04-30,USD,26668000000,44062000000,17394000000,17394000000,21638000000,1041000000.0,3989000000.0,5030000000,,452000000.0,515000000.0,63000000.0,,,,611000000.0,21910000000,3135000000,,18775000000.0,,21973000000,22584000000.0,18775000000,NVDA
476,1970-01-01 00:00:00.000000001,2025-01-31,USD,28723000000,39331000000,10608000000,10608000000,24034000000,975000000.0,3714000000.0,4689000000,,450000000.0,511000000.0,61000000.0,,,,543000000.0,25217000000,3126000000,,22091000000.0,,25278000000,25821000000.0,22091000000,NVDA
477,1970-01-01 00:00:00.000000002,2024-10-31,USD,26156000000,35082000000,8926000000,8926000000,21869000000,897000000.0,3390000000.0,4287000000,,411000000.0,472000000.0,61000000.0,,,,478000000.0,22316000000,3007000000,,19309000000.0,,22377000000,22855000000.0,19309000000,NVDA
478,1970-01-01 00:00:00.000000003,2024-07-31,USD,22574000000,30040000000,7466000000,7466000000,18642000000,842000000.0,3090000000.0,3932000000,,383000000.0,444000000.0,61000000.0,,,,433000000.0,19214000000,2615000000,,16599000000.0,,19275000000,19708000000.0,16599000000,NVDA
479,1970-01-01 00:00:00.000000004,2024-04-30,USD,20406000000,26044000000,5638000000,5638000000,16909000000,777000000.0,2720000000.0,3497000000,,295000000.0,359000000.0,64000000.0,,,,410000000.0,17279000000,2398000000,,14881000000.0,,17343000000,17753000000.0,14881000000,NVDA
